host,_time,CPU_95th_Perc
020ie1gva9.example.com,15:00,0.6136363636363636
0a1a9r17f6.example.com,15:00,1.685
0ot491ub6o.example.com,15:00,0.8273529411764705
0tjy50o2hn.example.com,15:00,3.6145454545454543
11913b5lh4.example.com,15:00,2.2053125
17s00f3p1p.example.com,15:00,0.9755263157894736
180ot7qkoc.example.com,15:00,4.32125
1cyu1x57x7.example.com,15:00,0.7140000000000001
1e37wa805w.example.com,15:00,0.3488888888888889
1kzpunn1iw.example.com,15:00,17.87952380952381
21553426o4.example.com,15:00,0.3156521739130434
26n7558qem.example.com,15:00,2.6654166666666668
296bk78m3s.example.com,15:00,1.131891891891892
2m09289h13.example.com,15:00,2.0063157894736845
2tt7bdzt93.example.com,15:00,0.6780555555555555
34gu602cml.example.com,15:00,5.947647058823529
384p7s4pgj.example.com,15:00,4.063548387096774
3gca88v992.example.com,15:00,1.1255555555555556
3r944jyjcy.example.com,15:00,0.282
3z7k2m99hy.example.com,15:00,1.07
42nyi92dps.example.com,15:00,0.4039999999999999
430nca3g58.example.com,15:00,0.6745945945945946
45x6ba5r58.example.com,15:00,1.3680555555555556
491170l4j9.example.com,15:00,0.9061764705882352
4e7fi07563.example.com,15:00,0.6714285714285715
4p9xf6q09j.example.com,15:00,3.019047619047619
544i565h38.example.com,15:00,2.314067796610169
54u39f46w4.example.com,15:00,1.326875
56x0n7pu1o.example.com,15:00,0.5151724137931035
5azmx09198.example.com,15:00,0.3481818181818182
5j4leg39i6.example.com,15:00,0.6965217391304348
5qt5vq4lhk.example.com,15:00,1.0358823529411765
60akv51096.example.com,15:00,1.6630882352941176
62xmdp9avb.example.com,15:00,0.512
64ph48xgi4.example.com,15:00,0.654
6627ch84u1.example.com,15:00,0.848970588235294
6649n13ytp.example.com,15:00,1.6558333333333335
6791f1cdq2.example.com,15:00,1.573939393939394
67ets55ob3.example.com,15:00,2.684615384615385
686573048k.example.com,15:00,1.7429729729729728
68wa53c1nt.example.com,15:00,0.3042105263157895
6k2bmnydm5.example.com,15:00,0.6847058823529412
6wz6ovdd53.example.com,15:00,1.1952941176470588
706683w064.example.com,15:00,8.295434782608696
74582f16q2.example.com,15:00,0.2441379310344827
75344p5z10.example.com,15:00,1.1752941176470588
7s8k0s638r.example.com,15:00,0.0504347826086956
7u3l8hftr3.example.com,15:00,2.9248387096774198
81g4g1hv0z.example.com,15:00,0.9928846153846156
87c5erai8d.example.com,15:00,2.522727272727273
8k83n86v9q.example.com,15:00,0.8357142857142856
8tu3qbcsg8.example.com,15:00,0.4447727272727272
8vs4mo3oua.example.com,15:00,0.3955102040816326
91fvy62m26.example.com,15:00,1.934
95mtvvas0b.example.com,15:00,3.4171428571428573
97ekboq789.example.com,15:00,0.326
9p27d1k01y.example.com,15:00,0.6331818181818182
ai4xs9tt54.example.com,15:00,7.086842105263158
b133p3azhn.example.com,15:00,0.817
b2g1e47781.example.com,15:00,23.249056603773585
b6n8l12yn3.example.com,15:00,0.6455555555555557
c2vc4969gj.example.com,15:00,2.345
cet5m29f20.example.com,15:00,0.6014999999999999
cqr4r79v1g.example.com,15:00,0.4927272727272727
cv9v06q70z.example.com,15:00,0.553448275862069
cznin5g469.example.com,15:00,1.836538461538462
d84433utw1.example.com,15:00,3.819130434782609
de9xl9d7v2.example.com,15:00,1.216842105263158
dqa331kq4u.example.com,15:00,21.184736842105263
e21p71ti2b.example.com,15:00,0.6849999999999999
e4nbk2okh9.example.com,15:00,0.4977777777777778
elc4h9i1vz.example.com,15:00,1.0851162790697677
f8660cg9dt.example.com,15:00,1.4391428571428573
f9331yazk8.example.com,15:00,3.75078125
fta8e2owy2.example.com,15:00,0.4738095238095238
g53077658c.example.com,15:00,7.294782608695653
gogt8eg5le.example.com,15:00,12.154444444444444
h8821wfs83.example.com,15:00,0.2408333333333333
h9ik2l30n6.example.com,15:00,0.9222222222222224
i49jdd7463.example.com,15:00,1.657
i4z2k5s585.example.com,15:00,0.6759999999999999
i51e161h13.example.com,15:00,1.24
i563eh17wa.example.com,15:00,0.0858620689655172
j46j4n1xml.example.com,15:00,1.6497916666666663
j4oags8u5r.example.com,15:00,1.1784375
j95cqyz6g4.example.com,15:00,5.262727272727273
jg630tu182.example.com,15:00,0.6819354838709678
jh119dap00.example.com,15:00,0.5439999999999999
jj26zaw9bo.example.com,15:00,2.562790697674419
kp27n9w921.example.com,15:00,7.145333333333334
l13694ox2s.example.com,15:00,0.95625
lbzrum0d9f.example.com,15:00,0.05
lu7keu15en.example.com,15:00,0.5625
lw6mq37163.example.com,15:00,0.0504347826086956
lxkb5ebz3w.example.com,15:00,2.9052
m69r5o347z.example.com,15:00,0.7983333333333333
n1zr00bg71.example.com,15:00,0.3853333333333333
np0255gv00.example.com,15:00,0.6794594594594595
np9r7i9lhy.example.com,15:00,0.4021212121212121
o8i2ra74nx.example.com,15:00,0.2675
o9q2fe230w.example.com,15:00,0.8063235294117647
obc27l4ab7.example.com,15:00,2.1813636363636366
p3jw069lt3.example.com,15:00,8.573478260869566
pb19q598sp.example.com,15:00,4.3118181818181816
poftrc3hw4.example.com,15:00,0.5975
s2effae42x.example.com,15:00,1.5316666666666665
sbf1g4j78k.example.com,15:00,1.7174285714285713
sdzdee1884.example.com,15:00,1.0741666666666667
