host,_time,CPU_95th_Perc
020ie1gva9.example.com,13:00,0.7376923076923076
0a1a9r17f6.example.com,13:00,6.677777777777778
0ot491ub6o.example.com,13:00,0.846875
0tjy50o2hn.example.com,13:00,2.0326666666666666
11913b5lh4.example.com,13:00,4.218
17s00f3p1p.example.com,13:00,1.0914893617021275
180ot7qkoc.example.com,13:00,2.6750000000000003
1cyu1x57x7.example.com,13:00,1.08375
1e37wa805w.example.com,13:00,0.8283333333333333
1kzpunn1iw.example.com,13:00,18.655128205128207
21553426o4.example.com,13:00,0.0708333333333333
26n7558qem.example.com,13:00,0.6233333333333333
296bk78m3s.example.com,13:00,1.0178125
2m09289h13.example.com,13:00,4.613333333333333
2tt7bdzt93.example.com,13:00,0.4107692307692308
34gu602cml.example.com,13:00,0.628125
384p7s4pgj.example.com,13:00,1.406875
3gca88v992.example.com,13:00,0.9
3r944jyjcy.example.com,13:00,0.3592857142857143
3z7k2m99hy.example.com,13:00,5.642499999999999
42nyi92dps.example.com,13:00,0.1669696969696969
430nca3g58.example.com,13:00,1.0982608695652174
45x6ba5r58.example.com,13:00,4.137741935483871
491170l4j9.example.com,13:00,0.8493650793650793
4e7fi07563.example.com,13:00,1.0075
4p9xf6q09j.example.com,13:00,2.451282051282051
544i565h38.example.com,13:00,1.5357407407407409
54u39f46w4.example.com,13:00,0.465625
56x0n7pu1o.example.com,13:00,2.764074074074074
5azmx09198.example.com,13:00,0.4451282051282051
5j4leg39i6.example.com,13:00,0.83625
5qt5vq4lhk.example.com,13:00,0.5538461538461539
60akv51096.example.com,13:00,2.330317460317461
62xmdp9avb.example.com,13:00,1.0842857142857143
64ph48xgi4.example.com,13:00,0.3444827586206896
6627ch84u1.example.com,13:00,0.88984375
6649n13ytp.example.com,13:00,2.522439024390244
6791f1cdq2.example.com,13:00,4.150263157894736
67ets55ob3.example.com,13:00,3.98531914893617
686573048k.example.com,13:00,3.801363636363636
68wa53c1nt.example.com,13:00,0.3313793103448276
6k2bmnydm5.example.com,13:00,1.60875
6wz6ovdd53.example.com,13:00,0.3466666666666667
706683w064.example.com,13:00,8.104615384615384
74582f16q2.example.com,13:00,0.2013333333333333
75344p5z10.example.com,13:00,4.064166666666667
7s8k0s638r.example.com,13:00,0.054
7u3l8hftr3.example.com,13:00,0.2753571428571428
81g4g1hv0z.example.com,13:00,1.1178260869565215
87c5erai8d.example.com,13:00,0.8657499999999999
8k83n86v9q.example.com,13:00,0.72375
8tu3qbcsg8.example.com,13:00,1.7464285714285712
8vs4mo3oua.example.com,13:00,0.376875
91fvy62m26.example.com,13:00,1.2017142857142855
95mtvvas0b.example.com,13:00,1.3514285714285716
97ekboq789.example.com,13:00,1.835555555555556
9p27d1k01y.example.com,13:00,0.8620689655172413
ai4xs9tt54.example.com,13:00,6.991388888888888
b133p3azhn.example.com,13:00,0.659
b2g1e47781.example.com,13:00,0.4011320754716981
b6n8l12yn3.example.com,13:00,1.4475
c2vc4969gj.example.com,13:00,3.156222222222222
cet5m29f20.example.com,13:00,0.6738888888888889
cqr4r79v1g.example.com,13:00,2.6973333333333334
cv9v06q70z.example.com,13:00,0.3374074074074074
cznin5g469.example.com,13:00,3.8238461538461537
d84433utw1.example.com,13:00,0.6253846153846153
de9xl9d7v2.example.com,13:00,2.2462068965517243
dqa331kq4u.example.com,13:00,23.62611111111111
e21p71ti2b.example.com,13:00,0.3086363636363636
e4nbk2okh9.example.com,13:00,0.501
elc4h9i1vz.example.com,13:00,3.191707317073171
f8660cg9dt.example.com,13:00,0.6039393939393939
f9331yazk8.example.com,13:00,3.0765079365079364
fta8e2owy2.example.com,13:00,0.59
