host,_time,CPU_95th_Perc
0ot491ub6o.example.com,14:00,0.6925806451612903
180ot7qkoc.example.com,14:00,0.4546666666666666
1e37wa805w.example.com,14:00,0.5946666666666667
1kzpunn1iw.example.com,14:00,6.797948717948718
21553426o4.example.com,14:00,0.0694117647058823
26n7558qem.example.com,14:00,0.81625
2tt7bdzt93.example.com,14:00,0.5178378378378379
45x6ba5r58.example.com,14:00,6.114375
491170l4j9.example.com,14:00,0.623
4p9xf6q09j.example.com,14:00,2.548666666666666
5j4leg39i6.example.com,14:00,0.8730645161290324
60akv51096.example.com,14:00,3.373275862068965
6627ch84u1.example.com,14:00,0.7973333333333332
68wa53c1nt.example.com,14:00,0.3391176470588235
6wz6ovdd53.example.com,14:00,0.3394117647058823
706683w064.example.com,14:00,1.6535714285714287
75344p5z10.example.com,14:00,6.403499999999999
7s8k0s638r.example.com,14:00,0.061
81g4g1hv0z.example.com,14:00,1.025
87c5erai8d.example.com,14:00,1.859607843137255
8tu3qbcsg8.example.com,14:00,0.0562499999999999
91fvy62m26.example.com,14:00,0.5289583333333333
95mtvvas0b.example.com,14:00,0.8158823529411765
9p27d1k01y.example.com,14:00,0.283030303030303
ai4xs9tt54.example.com,14:00,3.1787755102040816
b2g1e47781.example.com,14:00,0.8303389830508474
d84433utw1.example.com,14:00,0.4469491525423729
de9xl9d7v2.example.com,14:00,0.4095
dqa331kq4u.example.com,14:00,2.6025
elc4h9i1vz.example.com,14:00,9.57781818181818
f8660cg9dt.example.com,14:00,0.4602439024390244
f9331yazk8.example.com,14:00,1.9015517241379312
g53077658c.example.com,14:00,0.5823529411764706
i563eh17wa.example.com,14:00,0.1235
j46j4n1xml.example.com,14:00,0.765
jj26zaw9bo.example.com,14:00,1.0641071428571427
kp27n9w921.example.com,14:00,0.5057142857142857
lw6mq37163.example.com,14:00,0.0857142857142857
lxkb5ebz3w.example.com,14:00,7.283846153846154
n1zr00bg71.example.com,14:00,0.327
o9q2fe230w.example.com,14:00,0.5944262295081967
obc27l4ab7.example.com,14:00,0.497
p3jw069lt3.example.com,14:00,0.9551666666666668
pb19q598sp.example.com,14:00,2.7361764705882354
t23kn15n9k.example.com,14:00,0.5715
uzn0t6y9fi.example.com,14:00,0.7430645161290322
v8c0180616.example.com,14:00,0.501
y83a5q45dh.example.com,14:00,2.19530612244898
zlc9q3dcp7.example.com,14:00,1.4396610169491526
