2023-09-17T09:50,0.0
2023-09-17T09:55,13.795
2023-09-17T10:00,0.14666666666666667
2023-09-17T10:05,0.0
2023-09-17T10:10,0.5
2023-09-17T10:15,0.0
2023-09-17T10:20,0.0
2023-09-17T10:25,3.313333333333334
2023-09-17T10:30,0.18625
2023-09-17T10:35,0.20600000000000002
2023-09-17T10:40,0.2966666666666667
2023-09-17T10:45,0.4833333333333333
2023-09-17T10:50,0.18857142857142858
2023-09-17T10:55,2.911818181818181
2023-09-17T11:00,0.6163636363636363
2023-09-17T11:05,4.053846153846154
2023-09-17T11:10,0.43
2023-09-17T11:15,1.7249999999999999
2023-09-17T11:20,2.1811111111111114
2023-09-17T11:25,2.5945
2023-09-17T11:30,0.42999999999999994
2023-09-17T11:35,4.03
2023-09-17T11:40,1.6104545454545454
2023-09-17T11:45,3.089523809523809
2023-09-17T11:50,2.4166666666666665
2023-09-17T11:55,2.501176470588236
2023-09-17T12:00,2.943636363636364
2023-09-17T12:05,1.8189473684210524
2023-09-17T12:10,4.303181818181818
2023-09-17T12:15,1.9525
2023-09-17T12:20,2.1731818181818183
2023-09-17T12:25,1.7647619047619045
2023-09-17T12:30,3.398636363636364
2023-09-17T12:35,2.8369999999999997
2023-09-17T12:40,1.8551999999999997
2023-09-17T12:45,1.6308695652173912
2023-09-17T12:50,0.515
2023-09-17T12:55,0.5
2023-09-17T13:00,3.540909090909091
2023-09-17T13:05,0.8845833333333334
2023-09-17T13:10,1.7322727272727272
2023-09-17T13:15,1.8495238095238098
2023-09-17T13:20,1.9965
2023-09-17T13:25,2.1544
2023-09-17T13:30,2.57625
2023-09-17T13:35,1.910869565217391
2023-09-17T13:40,3.3204166666666666
2023-09-17T13:45,0.5
2023-09-17T13:50,2.7095833333333332
2023-09-17T13:55,1.6684
2023-09-17T14:00,2.0378260869565215
2023-09-17T14:05,2.3386363636363634
2023-09-17T14:10,2.305
2023-09-17T14:15,1.6312499999999999
2023-09-17T14:20,2.0830434782608696
2023-09-17T14:25,1.5650000000000002
2023-09-17T14:30,0.4476
2023-09-17T14:35,1.555
2023-09-17T14:40,0.5439130434782609
