host,_time,CPU_95th_Perc
0ot491ub6o.example.com,14:00,0.757887323943662
153lt8728s.example.com,14:00,19.49281690140845
180ot7qkoc.example.com,14:00,0.5007692307692307
1e37wa805w.example.com,14:00,0.3609375
1kzpunn1iw.example.com,14:00,7.932424242424242
21553426o4.example.com,14:00,0.1013793103448275
26n7558qem.example.com,14:00,0.7033333333333334
2tt7bdzt93.example.com,14:00,0.363170731707317
3r944jyjcy.example.com,14:00,0.0933333333333333
42nyi92dps.example.com,14:00,0.12
45x6ba5r58.example.com,14:00,3.601052631578947
491170l4j9.example.com,14:00,0.8001428571428572
49y0s4e6yi.example.com,14:00,19.116
4p9xf6q09j.example.com,14:00,0.0929629629629629
4q92v6y4v4.example.com,14:00,0.525
544i565h38.example.com,14:00,0.3737037037037037
5azmx09198.example.com,14:00,0.18
5j4leg39i6.example.com,14:00,0.9470422535211268
5qt5vq4lhk.example.com,14:00,0.5347368421052632
60akv51096.example.com,14:00,1.1129411764705883
60z896ru8v.example.com,14:00,2.005
64ph48xgi4.example.com,14:00,0.02
6627ch84u1.example.com,14:00,0.7985714285714286
67ets55ob3.example.com,14:00,2.6769565217391302
686573048k.example.com,14:00,2.7436000000000003
68wa53c1nt.example.com,14:00,1.7519354838709678
6k2bmnydm5.example.com,14:00,0.2
6wz6ovdd53.example.com,14:00,0.45
706683w064.example.com,14:00,0.4503571428571428
7273jkfx4z.example.com,14:00,3.3225
74582f16q2.example.com,14:00,0.0433333333333333
75344p5z10.example.com,14:00,4.286
7k0j6rx783.example.com,14:00,0.5166666666666667
7s8k0s638r.example.com,14:00,0.0573076923076923
87c5erai8d.example.com,14:00,0.5862903225806452
8vs4mo3oua.example.com,14:00,0.17
91fvy62m26.example.com,14:00,0.9936507936507936
95mtvvas0b.example.com,14:00,1.0183783783783784
97ekboq789.example.com,14:00,0.275
9p27d1k01y.example.com,14:00,0.3055555555555556
ai4xs9tt54.example.com,14:00,1.3033333333333332
b2g1e47781.example.com,14:00,1.051
c2vc4969gj.example.com,14:00,1.05
cet5m29f20.example.com,14:00,0.9853333333333332
cqr4r79v1g.example.com,14:00,0.523157894736842
cznin5g469.example.com,14:00,2.65
d84433utw1.example.com,14:00,0.9268493150684932
de9xl9d7v2.example.com,14:00,1.6002127659574468
dqa331kq4u.example.com,14:00,3.127142857142857
e4nbk2okh9.example.com,14:00,0.1999999999999999
e9c0p498v1.example.com,14:00,0.035
elc4h9i1vz.example.com,14:00,2.991967213114754
f8660cg9dt.example.com,14:00,2.061860465116279
f9331yazk8.example.com,14:00,5.309859154929577
fta8e2owy2.example.com,14:00,0.35
g53077658c.example.com,14:00,2.501666666666667
h8821wfs83.example.com,14:00,0.2761538461538461
i49jdd7463.example.com,14:00,2.3506666666666667
i4z2k5s585.example.com,14:00,0.265
i563eh17wa.example.com,14:00,0.0986666666666666
j46j4n1xml.example.com,14:00,2.8458823529411763
j4oags8u5r.example.com,14:00,11.9
jj26zaw9bo.example.com,14:00,2.9263492063492067
kp27n9w921.example.com,14:00,0.4361538461538461
lu7keu15en.example.com,14:00,0.625
lw6mq37163.example.com,14:00,0.0762068965517241
lxkb5ebz3w.example.com,14:00,0.6142307692307692
n1zr00bg71.example.com,14:00,0.4688235294117647
o9q2fe230w.example.com,14:00,0.7060000000000001
obc27l4ab7.example.com,14:00,0.6477419354838709
p3jw069lt3.example.com,14:00,1.2159701492537314
pb19q598sp.example.com,14:00,2.5134375
sbf1g4j78k.example.com,14:00,1.1854166666666666
t23kn15n9k.example.com,14:00,0.9754054054054052
uzn0t6y9fi.example.com,14:00,0.7838028169014084
v8c0180616.example.com,14:00,0.5301639344262296
wge551iw52.example.com,14:00,0.3804
y53b7oyu60.example.com,14:00,0.7172
y83a5q45dh.example.com,14:00,6.261403508771929
zlc9q3dcp7.example.com,14:00,10.33338028169014
