host,_time,CPU_95th_Perc
0ot491ub6o.example.com,13:00,0.7826388888888889
153lt8728s.example.com,13:00,29.27057971014493
180ot7qkoc.example.com,13:00,0.8081818181818182
1e37wa805w.example.com,13:00,0.6810344827586207
1kzpunn1iw.example.com,13:00,8.023235294117647
21553426o4.example.com,13:00,0.123235294117647
26n7558qem.example.com,13:00,1.5884615384615384
2tt7bdzt93.example.com,13:00,0.3668181818181818
3r944jyjcy.example.com,13:00,0.28
42nyi92dps.example.com,13:00,0.01
45x6ba5r58.example.com,13:00,4.101607142857143
491170l4j9.example.com,13:00,0.8254166666666667
4p9xf6q09j.example.com,13:00,0.108
4q92v6y4v4.example.com,13:00,0.6733333333333333
544i565h38.example.com,13:00,0.5256140350877193
5azmx09198.example.com,13:00,0.34
5j4leg39i6.example.com,13:00,0.7909999999999999
5qt5vq4lhk.example.com,13:00,3.0615
60akv51096.example.com,13:00,1.19
60z896ru8v.example.com,13:00,0.02
64ph48xgi4.example.com,13:00,0.53
6627ch84u1.example.com,13:00,0.7472222222222222
67ets55ob3.example.com,13:00,1.4805882352941175
686573048k.example.com,13:00,2.998
68wa53c1nt.example.com,13:00,0.5226666666666667
6k2bmnydm5.example.com,13:00,18.453333333333333
6wz6ovdd53.example.com,13:00,0.4445454545454545
706683w064.example.com,13:00,2.2476923076923074
7273jkfx4z.example.com,13:00,17.663333333333334
74582f16q2.example.com,13:00,0.065
75344p5z10.example.com,13:00,5.458571428571429
7k0j6rx783.example.com,13:00,1.02
7s8k0s638r.example.com,13:00,0.05
81g4g1hv0z.example.com,13:00,28.430000000000003
87c5erai8d.example.com,13:00,1.4464406779661017
8vs4mo3oua.example.com,13:00,0.2533333333333333
91fvy62m26.example.com,13:00,0.5605660377358491
95mtvvas0b.example.com,13:00,1.1963636363636363
97ekboq789.example.com,13:00,0.1966666666666666
9p27d1k01y.example.com,13:00,0.8218181818181818
ai4xs9tt54.example.com,13:00,0.4102083333333333
b2g1e47781.example.com,13:00,0.7766666666666666
c2vc4969gj.example.com,13:00,11.05090909090909
cet5m29f20.example.com,13:00,0.8242307692307692
cqr4r79v1g.example.com,13:00,5.855555555555556
cznin5g469.example.com,13:00,5.364545454545454
d84433utw1.example.com,13:00,1.2210144927536233
de9xl9d7v2.example.com,13:00,1.1381818181818182
dqa331kq4u.example.com,13:00,2.063043478260869
e4nbk2okh9.example.com,13:00,0.02
e9c0p498v1.example.com,13:00,0.5233333333333333
elc4h9i1vz.example.com,13:00,5.35280701754386
f8660cg9dt.example.com,13:00,2.6030434782608696
f9331yazk8.example.com,13:00,4.714029850746269
fta8e2owy2.example.com,13:00,0.02
g53077658c.example.com,13:00,0.38
h8821wfs83.example.com,13:00,0.5106666666666667
i49jdd7463.example.com,13:00,2.744375
i4z2k5s585.example.com,13:00,0.2511111111111111
i563eh17wa.example.com,13:00,0.0677777777777777
j46j4n1xml.example.com,13:00,3.745
j4oags8u5r.example.com,13:00,0.68
jg630tu182.example.com,13:00,33.93666666666667
jj26zaw9bo.example.com,13:00,0.6360655737704918
kp27n9w921.example.com,13:00,1.27
lu7keu15en.example.com,13:00,0.5233333333333333
lw6mq37163.example.com,13:00,0.0613793103448275
lxkb5ebz3w.example.com,13:00,0.4369565217391304
n1zr00bg71.example.com,13:00,0.67
o9q2fe230w.example.com,13:00,0.7463888888888889
obc27l4ab7.example.com,13:00,0.4366666666666667
p3jw069lt3.example.com,13:00,1.302941176470588
pb19q598sp.example.com,13:00,3.161515151515152
sbf1g4j78k.example.com,13:00,3.162777777777778
t23kn15n9k.example.com,13:00,0.7530555555555556
uzn0t6y9fi.example.com,13:00,0.7394366197183099
v8c0180616.example.com,13:00,1.86
wge551iw52.example.com,13:00,4.4175
y53b7oyu60.example.com,13:00,0.7523809523809524
y83a5q45dh.example.com,13:00,10.586379310344828
zlc9q3dcp7.example.com,13:00,8.064788732394366
