host,_time,CPU_95th_Perc
95mtvvas0b.example.com,15:00,3.1819999999999995
97ekboq789.example.com,15:00,0.3389285714285714
9p27d1k01y.example.com,15:00,0.2455
ai4xs9tt54.example.com,15:00,7.658372093023256
b2g1e47781.example.com,15:00,1.0865
b6n8l12yn3.example.com,15:00,3.2075
c2vc4969gj.example.com,15:00,2.5475675675675675
cet5m29f20.example.com,15:00,1.983
cqr4r79v1g.example.com,15:00,2.766521739130435
cv9v06q70z.example.com,15:00,0.9676923076923076
cznin5g469.example.com,15:00,2.162941176470588
d84433utw1.example.com,15:00,5.612622950819672
de9xl9d7v2.example.com,15:00,6.961904761904761
dqa331kq4u.example.com,15:00,9.438709677419356
e21p71ti2b.example.com,15:00,0.6107142857142858
e4nbk2okh9.example.com,15:00,4.175
elc4h9i1vz.example.com,15:00,1.7073333333333334
f8660cg9dt.example.com,15:00,0.8332352941176471
f9331yazk8.example.com,15:00,1.3171929824561404
fta8e2owy2.example.com,15:00,0.885
g53077658c.example.com,15:00,6.34
gogt8eg5le.example.com,15:00,4.461785714285715
h8821wfs83.example.com,15:00,0.5183333333333334
h9ik2l30n6.example.com,15:00,0.236
i49jdd7463.example.com,15:00,2.292307692307692
i4z2k5s585.example.com,15:00,0.5111764705882352
i51e161h13.example.com,15:00,0.4725
i563eh17wa.example.com,15:00,0.28375
j46j4n1xml.example.com,15:00,0.5202941176470589
j4oags8u5r.example.com,15:00,3.997096774193549
j95cqyz6g4.example.com,15:00,0.6145454545454545
jg630tu182.example.com,15:00,1.1714285714285713
jj26zaw9bo.example.com,15:00,2.052608695652174
kp27n9w921.example.com,15:00,0.4622857142857143
l13694ox2s.example.com,15:00,0.48125
lu7keu15en.example.com,15:00,0.8076923076923077
lw6mq37163.example.com,15:00,0.0752941176470588
lxkb5ebz3w.example.com,15:00,0.52
m69r5o347z.example.com,15:00,2.86
n1zr00bg71.example.com,15:00,1.4191666666666665
np0255gv00.example.com,15:00,1.6175757575757577
np9r7i9lhy.example.com,15:00,2.37875
o8i2ra74nx.example.com,15:00,0.4525
o9q2fe230w.example.com,15:00,0.7478688524590164
obc27l4ab7.example.com,15:00,0.7492857142857143
oslfepw73d.example.com,15:00,0.26
p3jw069lt3.example.com,15:00,3.37
pb19q598sp.example.com,15:00,3.4945
poftrc3hw4.example.com,15:00,1.301111111111111
s2effae42x.example.com,15:00,0.535
sbf1g4j78k.example.com,15:00,0.8565625
sdzdee1884.example.com,15:00,0.5777777777777778
sw01r61869.example.com,15:00,5.994166666666666
t23kn15n9k.example.com,15:00,2.043
tq0sg60prf.example.com,15:00,0.6975
uzn0t6y9fi.example.com,15:00,0.8080327868852459
v0v37q7d93.example.com,15:00,3.5476923076923077
v5uaeng3kp.example.com,15:00,3.336666666666667
v8c0180616.example.com,15:00,0.601304347826087
wge551iw52.example.com,15:00,0.397027027027027
y53b7oyu60.example.com,15:00,0.5336111111111111
y83a5q45dh.example.com,15:00,7.168139534883721
z90a8odap2.example.com,15:00,0.7315999999999999
zlc9q3dcp7.example.com,15:00,10.66084745762712
zo7l5nq1b4.example.com,15:00,0.90625
