host,_time,CPU_95th_Perc
0a1a9r17f6.example.com,09:00,4.605
0ot491ub6o.example.com,09:00,0.7459375
0tjy50o2hn.example.com,09:00,0.3544444444444444
11913b5lh4.example.com,09:00,1.525
17s00f3p1p.example.com,09:00,0.2713333333333333
180ot7qkoc.example.com,09:00,0.7985714285714286
1cyu1x57x7.example.com,09:00,0.395
1e37wa805w.example.com,09:00,0.504375
1kzpunn1iw.example.com,09:00,10.666666666666666
21553426o4.example.com,09:00,0.0742105263157894
26n7558qem.example.com,09:00,0.4064
296bk78m3s.example.com,09:00,0.9864285714285714
2m09289h13.example.com,09:00,4.139230769230769
2tt7bdzt93.example.com,09:00,0.4723809523809524
384p7s4pgj.example.com,09:00,0.7964285714285715
3gca88v992.example.com,09:00,1.73
3r944jyjcy.example.com,09:00,0.1666666666666666
3z7k2m99hy.example.com,09:00,5.683636363636364
42nyi92dps.example.com,09:00,2.3
430nca3g58.example.com,09:00,1.7275
45x6ba5r58.example.com,09:00,2.3396296296296293
491170l4j9.example.com,09:00,0.8027272727272727
4e7fi07563.example.com,09:00,0.6283333333333333
4p9xf6q09j.example.com,09:00,0.03
544i565h38.example.com,09:00,0.5621428571428572
54u39f46w4.example.com,09:00,0.6058333333333333
56x0n7pu1o.example.com,09:00,3.1008333333333336
5azmx09198.example.com,09:00,0.5133333333333333
5j4leg39i6.example.com,09:00,0.9828125
5qt5vq4lhk.example.com,09:00,0.4038461538461538
60akv51096.example.com,09:00,1.433
62xmdp9avb.example.com,09:00,0.508
64ph48xgi4.example.com,09:00,0.8581818181818182
6627ch84u1.example.com,09:00,1.1472727272727272
6649n13ytp.example.com,09:00,2.783333333333333
6791f1cdq2.example.com,09:00,1.065
67ets55ob3.example.com,09:00,1.6306666666666667
686573048k.example.com,09:00,1.180625
68wa53c1nt.example.com,09:00,0.359
6k2bmnydm5.example.com,09:00,0.8558333333333333
6wz6ovdd53.example.com,09:00,0.53
706683w064.example.com,09:00,0.7644827586206896
74582f16q2.example.com,09:00,0.2174999999999999
75344p5z10.example.com,09:00,23.19333333333334
7s8k0s638r.example.com,09:00,0.029090909090909
7u3l8hftr3.example.com,09:00,6.449999999999999
81g4g1hv0z.example.com,09:00,11.600952380952382
87c5erai8d.example.com,09:00,0.7064
8k83n86v9q.example.com,09:00,1.0416666666666667
8tu3qbcsg8.example.com,09:00,0.1491666666666666
8vs4mo3oua.example.com,09:00,0.3369230769230769
91fvy62m26.example.com,09:00,2.135909090909091
95mtvvas0b.example.com,09:00,3.846315789473684
97ekboq789.example.com,09:00,0.5758333333333333
9p27d1k01y.example.com,09:00,0.4563157894736842
ai4xs9tt54.example.com,09:00,3.056551724137931
b2g1e47781.example.com,09:00,0.236875
b6n8l12yn3.example.com,09:00,1.7400000000000002
c2vc4969gj.example.com,09:00,0.8994117647058824
cet5m29f20.example.com,09:00,0.992
cqr4r79v1g.example.com,09:00,0.2625
cv9v06q70z.example.com,09:00,0.5035714285714286
cznin5g469.example.com,09:00,0.46375
d84433utw1.example.com,09:00,1.066875
de9xl9d7v2.example.com,09:00,9.438
dqa331kq4u.example.com,09:00,18.77
e21p71ti2b.example.com,09:00,0.26375
e4nbk2okh9.example.com,09:00,0.4571428571428572
elc4h9i1vz.example.com,09:00,2.7772413793103445
f8660cg9dt.example.com,09:00,0.5811111111111111
f9331yazk8.example.com,09:00,1.057
fta8e2owy2.example.com,09:00,1.2285714285714284
g53077658c.example.com,09:00,9.6845
gogt8eg5le.example.com,09:00,1.135
h8821wfs83.example.com,09:00,0.5606666666666666
h9ik2l30n6.example.com,09:00,1.0125
i49jdd7463.example.com,09:00,1.59
i4z2k5s585.example.com,09:00,1.215
i51e161h13.example.com,09:00,0.54
i563eh17wa.example.com,09:00,0.0757894736842105
j46j4n1xml.example.com,09:00,3.8725
j4oags8u5r.example.com,09:00,3.826666666666666
j95cqyz6g4.example.com,09:00,18.03
jg630tu182.example.com,09:00,0.9963636363636362
jj26zaw9bo.example.com,09:00,0.581923076923077
kp27n9w921.example.com,09:00,0.5433333333333333
l13694ox2s.example.com,09:00,1.2
lu7keu15en.example.com,09:00,9.980909090909092
lw6mq37163.example.com,09:00,0.0829411764705882
lxkb5ebz3w.example.com,09:00,0.3378571428571428
m69r5o347z.example.com,09:00,4.69
n1zr00bg71.example.com,09:00,0.326
np0255gv00.example.com,09:00,4.791538461538462
np9r7i9lhy.example.com,09:00,8.248333333333333
o8i2ra74nx.example.com,09:00,0.3666666666666666
o9q2fe230w.example.com,09:00,0.8171875
obc27l4ab7.example.com,09:00,0.354
p3jw069lt3.example.com,09:00,4.337666666666666
pb19q598sp.example.com,09:00,5.162000000000001
poftrc3hw4.example.com,09:00,1.29
s2effae42x.example.com,09:00,0.7799999999999999
sbf1g4j78k.example.com,09:00,1.0266666666666666
sdzdee1884.example.com,09:00,0.7825
sw01r61869.example.com,09:00,0.31
t23kn15n9k.example.com,09:00,1.969
tq0sg60prf.example.com,09:00,0.718
uzn0t6y9fi.example.com,09:00,0.788125
v0v37q7d93.example.com,09:00,5.588235294117647
v5uaeng3kp.example.com,09:00,0.98125
v8c0180616.example.com,09:00,0.8092857142857143
wge551iw52.example.com,09:00,0.3806666666666666
y53b7oyu60.example.com,09:00,0.7457894736842106
y83a5q45dh.example.com,09:00,10.943333333333332
z90a8odap2.example.com,09:00,0.3327272727272727
zlc9q3dcp7.example.com,09:00,5.414411764705882
zo7l5nq1b4.example.com,09:00,1.6316666666666668
