host,_time,CPU_95th_Perc
0ot491ub6o.example.com,14:00,0.7401136363636364
180ot7qkoc.example.com,14:00,0.3799999999999999
1e37wa805w.example.com,14:00,0.7562857142857142
1kzpunn1iw.example.com,14:00,0.8879411764705881
21553426o4.example.com,14:00,0.1147619047619047
26n7558qem.example.com,14:00,1.7401694915254238
2tt7bdzt93.example.com,14:00,0.4218421052631579
45x6ba5r58.example.com,14:00,9.617857142857144
491170l4j9.example.com,14:00,0.6567045454545455
4p9xf6q09j.example.com,14:00,0.0527272727272727
5j4leg39i6.example.com,14:00,0.8649425287356322
60akv51096.example.com,14:00,1.2349397590361446
6627ch84u1.example.com,14:00,0.7659523809523809
68wa53c1nt.example.com,14:00,0.2044
6wz6ovdd53.example.com,14:00,6.653333333333332
706683w064.example.com,14:00,4.437666666666667
7s8k0s638r.example.com,14:00,0.0561538461538461
87c5erai8d.example.com,14:00,0.9913846153846152
91fvy62m26.example.com,14:00,0.7796428571428572
95mtvvas0b.example.com,14:00,0.7076470588235295
9p27d1k01y.example.com,14:00,0.4334782608695652
ai4xs9tt54.example.com,14:00,3.3721428571428573
b2g1e47781.example.com,14:00,0.5501351351351351
d84433utw1.example.com,14:00,1.0648837209302326
de9xl9d7v2.example.com,14:00,8.854833333333334
dqa331kq4u.example.com,14:00,9.503888888888888
elc4h9i1vz.example.com,14:00,12.346825396825396
f8660cg9dt.example.com,14:00,1.0733333333333337
g53077658c.example.com,14:00,0.5274193548387097
h8821wfs83.example.com,14:00,0.2393333333333333
i563eh17wa.example.com,14:00,0.0602
jj26zaw9bo.example.com,14:00,0.6098412698412699
kp27n9w921.example.com,14:00,0.4986363636363636
lw6mq37163.example.com,14:00,0.1514285714285714
lxkb5ebz3w.example.com,14:00,0.4741379310344827
n1zr00bg71.example.com,14:00,0.4236363636363636
o9q2fe230w.example.com,14:00,0.5666666666666667
obc27l4ab7.example.com,14:00,0.538
p3jw069lt3.example.com,14:00,6.044657534246575
pb19q598sp.example.com,14:00,3.259111111111111
t23kn15n9k.example.com,14:00,1.0933333333333333
tq0sg60prf.example.com,14:00,0.9317647058823528
uzn0t6y9fi.example.com,14:00,0.7071264367816091
v8c0180616.example.com,14:00,0.6161904761904762
y83a5q45dh.example.com,14:00,2.681694915254237
zlc9q3dcp7.example.com,14:00,13.95964705882353
