host,_time,CPU_95th_Perc
0ot491ub6o.example.com,11:00,0.7537662337662338
180ot7qkoc.example.com,11:00,0.2963636363636364
1e37wa805w.example.com,11:00,0.4840740740740741
1kzpunn1iw.example.com,11:00,6.230303030303031
21553426o4.example.com,11:00,0.06
26n7558qem.example.com,11:00,1.677735849056604
2tt7bdzt93.example.com,11:00,1.5585185185185184
45x6ba5r58.example.com,11:00,14.89351851851852
491170l4j9.example.com,11:00,0.62175
4p9xf6q09j.example.com,11:00,0.0421052631578947
5j4leg39i6.example.com,11:00,0.935
60akv51096.example.com,11:00,1.2885714285714285
6627ch84u1.example.com,11:00,0.783375
68wa53c1nt.example.com,11:00,0.1872727272727272
6wz6ovdd53.example.com,11:00,1.217272727272727
706683w064.example.com,11:00,4.512711864406779
7s8k0s638r.example.com,11:00,0.09275
87c5erai8d.example.com,11:00,0.7679310344827586
91fvy62m26.example.com,11:00,0.519
95mtvvas0b.example.com,11:00,0.944468085106383
9p27d1k01y.example.com,11:00,0.6935714285714285
ai4xs9tt54.example.com,11:00,3.383148148148148
b2g1e47781.example.com,11:00,0.4364
d84433utw1.example.com,11:00,0.8158441558441558
de9xl9d7v2.example.com,11:00,12.958799999999998
dqa331kq4u.example.com,11:00,9.4225
elc4h9i1vz.example.com,11:00,13.833793103448276
f8660cg9dt.example.com,11:00,0.5413043478260869
g53077658c.example.com,11:00,0.3644117647058824
h8821wfs83.example.com,11:00,1.89125
i563eh17wa.example.com,11:00,0.078
jj26zaw9bo.example.com,11:00,0.537704918032787
kp27n9w921.example.com,11:00,0.4289473684210526
lw6mq37163.example.com,11:00,0.1402439024390244
lxkb5ebz3w.example.com,11:00,0.6175999999999999
n1zr00bg71.example.com,11:00,3.63
o9q2fe230w.example.com,11:00,0.591125
obc27l4ab7.example.com,11:00,0.4860714285714285
p3jw069lt3.example.com,11:00,5.429130434782609
pb19q598sp.example.com,11:00,3.956
t23kn15n9k.example.com,11:00,0.7051923076923077
tq0sg60prf.example.com,11:00,0.9952941176470588
uzn0t6y9fi.example.com,11:00,0.7382278481012658
v8c0180616.example.com,11:00,0.455
y83a5q45dh.example.com,11:00,1.5044897959183674
zlc9q3dcp7.example.com,11:00,1.843636363636364
